Sample_Size,Exp_ID,T,Y,True_Effect,MAE_Full,MAE_Local,Time_Full,Time_Local,Eff_Full,Eff_Local,Set_Size_Full,Set_Size_Local,MAE_Full_n,MAE_Local_n,Time_Full_n,Time_Local_n,Vars_Full,Vars_Local,Eff_Full_n,Eff_Local_n,Set_Size_Full_n,Set_Size_Local_n
5000,24,HRSAT,ANAPHYLAXIS,1.0,0.0,0.0,0.04084277153015137,0.010740995407104492,1.0,1.0,1,1,0.024060119083918807,0.024060119083918807,0.029379844665527344,0.018274307250976562,37,9,0.97594,0.97594,1,1
5000,25,BP,HR,1.0,0.5,0.5,0.039841413497924805,0.00910329818725586,0.0|1.0,0.0|1.0,2,2,0.48427893649387177,0.48427893649387177,0.026563167572021484,0.0066454410552978516,37,6,0.032|0.99944,0.032|0.99944,2,2
5000,26,HR,DISCONNECT,2.0,0.0,0.0,0.035511016845703125,0.015265703201293945,2.0,2.0,1,1,0.07515443663272414,0.07515443663272414,0.026030778884887695,0.023578643798828125,37,16,1.92485,1.92485,1,1
5000,27,BP,CATECHOL,1.0,0.5,0.5,0.03058791160583496,0.009468555450439453,0.0|1.0,0.0|1.0,2,2,0.49946714635304934,0.49946714635304934,0.035127878189086914,0.010641813278198242,37,7,0.00371|0.99736,0.00371|0.99736,2,2
5000,28,HREKG,VENTALV,2.0,0.0,0.0,0.027235746383666992,0.009374618530273438,2.0,2.0,1,1,0.031445046068299565,0.031445046068299565,0.03638577461242676,0.008455991744995117,37,11,1.96855,1.96855,1,1
5000,29,BP,STROKEVOLUME,1.0,0.5,0.5,0.03477191925048828,0.010599374771118164,0.0|1.0,0.0|1.0,2,2,0.49247073242614164,0.49247073242614164,0.04011845588684082,0.009346723556518555,37,3,0.02975|1.01469,0.02975|1.01469,2,2
5000,30,EXPCO2,MINVOLSET,2.0,0.0,0.0,0.04198765754699707,0.015332937240600586,2.0,2.0,1,1,0.029182166687965028,0.029182166687965028,0.028934478759765625,0.014582157135009766,37,17,1.97082,1.97082,1,1
5000,31,HREKG,PULMEMBOLUS,1.0,0.0,0.0,0.03705763816833496,0.007995843887329102,1.0,1.0,1,1,0.02159109510957702,0.02159109510957702,0.03063344955444336,0.006621360778808594,37,10,0.97841,0.97841,1,1
5000,32,PCWP,LVFAILURE,1.0,0.0,0.0,0.03480815887451172,0.006522417068481445,1.0,1.0,1,1,0.020477302716863655,0.020477302716863655,0.03064584732055664,0.004699230194091797,37,6,1.02048,1.02048,1,1
5000,33,HRBP,VENTTUBE,2.0,0.0,0.0,0.03026103973388672,0.013209342956542969,2.0,2.0,1,1,0.05185056484373041,0.02969772913761526,0.03598427772521973,0.012297630310058594,37,15,1.926|1.9703,1.9703,2,1
5000,34,VENTALV,VENTMACH,0.9999999999999991,0.0,0.0,0.028420686721801758,0.013886213302612305,1.0,1.0,1,1,0.005531433438729527,0.005531433438729527,0.03523826599121094,0.014641046524047852,37,16,0.99447,0.99447,1,1
5000,35,CO,VENTALV,2.0,0.0,0.0,0.033702850341796875,0.009750604629516602,2.0,2.0,1,1,0.028830454004264244,0.014014881203072038,0.02902364730834961,0.007605552673339844,37,11,1.94935|1.97817|1.98599,1.98599,3,1
5000,36,HRSAT,VENTALV,2.0,0.0,0.0,0.028845787048339844,0.011049032211303711,2.0,2.0,1,1,0.0031171450179701132,0.0031171450179701132,0.035635948181152344,0.01081538200378418,37,11,1.99688,1.99688,1,1
5000,37,CO,VENTTUBE,2.0,0.0,0.0,0.038440704345703125,0.014215707778930664,2.0,2.0,1,1,0.0108898298892622,0.008619457524158491,0.034377336502075195,0.013535737991333008,37,15,1.98043|2.00448|2.00862,2.00862,3,1
5000,38,ARTCO2,VENTMACH,1.0,0.0,0.0,0.028061389923095703,0.015591859817504883,1.0,1.0,1,1,0.014414955841824062,0.014414955841824062,0.03774547576904297,0.015841245651245117,37,16,0.98559,0.98559,1,1
